"word","id"
"получаю",2709
"женщины",6628
"деткам",5528
"посоветуешь",4685
"ребенком",4615
"садике",1980
"этаж",4995
"путешествуешь",3609
"смог",5690
"осталось",215
"умный",444
"какието",7437
"ира",7751
"бабушки",5586
"елена",104
"стороны",7351
"детками",1005
"одни",6980
"взрослая",176
"начинается",3840
"весьма",3337
"досуге",6155
"дружная",4160
"думать",7389
"пары",1833
"праздники",8334
"написать",4756
"короче",700
"пес",2389
"тортик",797
"отношения",891
"недалеко",7685
"гуляем",3154
"ветер",6477
"хотят",4626
"очки",6988
"классные",6350
"вредные",6237
"планируешь",334
"путешествиях",5326
"отца",4905
"киви",8134
"отпуска",8547
"платье",204
"велике",6720
"накопить",1028
"послушать",4460
"приходи",8153
"компот",6296
"еле",8381
"поскорее",3613
"идут",5453
"вкусное",8412
"ах",2768
"воу",6478
"похоже",4048
"лично",2875
"вашей",4308
"получить",4154
"приятный",7924
"синий",5582
"творчество",575
"отдыхаешь",4206
"спортивный",6859
"пса",4401
"единственное",3702
"радио",7683
"английского",4901
"многое",1114
"китай",2247
"инженера",5272
"забыла",6525
"пива",8162
"выпечку",7636
"нос",5649
"тв",4264
"выбраться",70
"замечательная",5741
"ибо",3753
"школьница",5347
"добрые",3964
"любиш",6523
"рыбы",1150
"должна",4279
"руках",6390
"похвально",4159
"кухне",5072
"выращивать",3705
"ноги",5960
"шумные",6236
"кошечка",7990
"самому",3447
"смотрела",8563
"скажи",2644
"обычная",8527
"вкусняшки",3434
"ждать",4408
"василий",2778
"рыбку",5817
"мороженное",6526
"мысли",8149
"обажаю",813
"хозяйство",7531
"жила",4488
"крыму",790
"однако",6651
"вегетарианка",4240
"маленьких",5746
"урок",701
"поверишь",1964
"молодцы",4642
"знакомых",2996
"фотографией",412
"нынче",1461
"деятельности",6443
"молодости",8172
"романы",1012
"кондитер",929
"аквариум",76
"семейный",6975
"коля",1080
"радует",5867
"судьба",6534
"тяжлый",1269
"салат",1839
"простой",4656
"папой",3077
"дай",621
"черный",4375
"сало",552
"погоду",4825
"образования",7156
"заканчиваю",4767
"днями",8188
"ухаживаю",1035
"сказала",8316
"ждт",2294
"аа",4386
"встретиться",3081
"душа",7174
"теннис",1871
"питаться",1994
"сова",966
"жаворонок",4208
"любой",1903
"сделала",2819
"одним",4648
"прихожу",4185
"детейлюблю",7102
"нашл",637
"франции",7944
"всеми",7344
"собираешься",5557
"ловить",5283
"будете",1316
"весной",7692
"чисто",8522
"путешествоватья",5783
"умные",4952
"объехать",7891
"дворе",4419
"окончил",1972
"поехал",8190
"помощь",7287
"путешествий",832
"четверо",4646
"пятеро",8038
"научить",81
"голову",441
"бросить",740
"косметику",5188
"попробую",3653
"доту",2276
"завтрак",8028
"картину",768
"ест",3737
"огромный",7094
"вредно",3724
"пишешь",8159
"медицинском",3256
"первого",774
"пасту",1227
"лечу",3591
"мира",4487
"котика",3736
"света",1827
"монеты",7618
"блогер",1916
"будущий",1633
"занятий",722
"разрешает",5102
"рестораны",5886
"другую",1597
"привык",8233
"называется",6191
"весну",7163
"сон",2255
"веган",2879
"части",6886
"уделяю",6896
"вышло",744
"модель",7404
"сынок",7028
"санкт",6434
"насчет",8372
"юля",7918
"моделью",8146
"любою",7693
"щенка",8482
"нетя",6156
"веселая",4489
"иностранные",725
"иначе",4805
"танцев",7639
"ходили",5868
"свадьбу",5745
"возраста",4864
"страх",7518
"завели",5657
"легче",5998
"компанию",6315
"слова",3531
"опасно",4224
"бросил",974
"мед",1157
"игрушки",3798
"детском",7677
"италию",6248
"охота",4384
"стоматолог",627
"свадьбы",5611
"серьезно",6842
"бег",4141
"таксист",4975
"зимнюю",3766
"нашего",2094
"турцию",969
"ягоды",5369
"ответственность",6135
"заграницу",1454
"голове",5035
"планах",2551
"сантехник",5461
"колледж",6311
"боксер",479
"вообщем",7613
"собственном",8212
"кружок",912
"наверняка",2704
"японии",2683
"цирк",3710
"специальность",2258
"киноя",570
"предложение",2547
"ту",915
"сестр",1657
"какими",3534
"питомца",4009
"окно",8540
"сесть",1495
"песня",8504
"делает",1634
"случае",4563
"школьник",5612
"ч",6759
"встаю",1536
"вася",4997
"спит",7215
"выбираюсь",5537
"тяжелая",4546
"зоопарк",7048
"котами",2205
"люблб",2104
"будь",885
"свободная",6025
"одиночество",7770
"общего",5141
"бросила",827
"зрение",5947
"красавица",1748
"енота",1728
"частный",3097
"домом",4813
"виталий",1616
"играл",2481
"летлюблю",5675
"грузинскую",6213
"месяца",7922
"японию",4968
"говори",3907
"алкоголь",6992
"любую",6098
"девочку",6141
"статьи",5593
"китайский",3267
"пианино",6707
"пробежку",8037
"разным",4166
"расскажу",1369
"должны",50
"прыгать",3770
"сделаю",3510
"мужчин",305
"библиотекарь",5986
"меняесть",1031
"тд",1149
"строить",7422
"привычки",286
"решили",892
"питание",3707
"умер",2355
"начальник",5988
"салон",1888
"остался",1320
"обращайся",7813
"школа",5897
"пошли",4765
"домашнюю",3244
"дизайнера",2511
"казани",5990
"купили",4170
"дед",4297
"помидоры",6654
"дворником",3019
"шерсть",4726
"убирать",419
"оба",3972
"сочинять",2827
"пути",206
"приюте",1067
"занималась",6044
"тружусь",6552
"парикмахером",4508
"шутка",8117
"готовиться",83
"летаю",7467
"домосед",3371
"вон",2316
"полицейский",672
"странам",3645
"твою",3382
"планируем",3093
"везет",1378
"бассейне",4933
"детишками",2187
"племянников",7312
"надоело",6966
"настолько",3103
"болит",2932
"чувство",1212
"необычное",5678
"завут",5739
"пятом",4043
"прав",7013
"счастлива",5874
"лондоне",490
"печеньки",6602
"опыт",6921
"бисером",3439
"ездишь",8155
"блондинка",7968
"новым",2280
"машин",3522
"америку",2074
"переводчиком",3515
"супы",6360
"говорила",4645
"прощения",5026
"анастасия",3461
